     4.99158     0.26776802    
     4.99508     0.26460149    
     4.99858     0.26144050    
     5.00208     0.25828492    
     5.00558     0.25513464    
     5.00908     0.25198951    
     5.01258     0.24884943    
     5.01608     0.24571428    
     5.01958     0.24258393    
     5.02308     0.23945826    
     5.02658     0.23633716    
     5.03008     0.23322050    
     5.03358     0.23010817    
     5.03708     0.22700004    
     5.04058     0.22389601    
     5.04408     0.22079595    
     5.04758     0.21769975    
     5.05108     0.21460729    
     5.05458     0.21151845    
     5.05808     0.20843313    
     5.06158     0.20535120    
     5.06508     0.20227256    
     5.06858     0.19919708    
     5.07208     0.19612465    
     5.07558     0.19305517    
     5.07908     0.18998851    
     5.08258     0.18692457    
     5.08608     0.18386323    
     5.08958     0.18080438    
     5.09308     0.17774791    
     5.09658     0.17469371    
     5.10008     0.17164167    
     5.10358     0.16859168    
     5.10708     0.16554362    
     5.11058     0.16249738    
     5.11408     0.15945286    
     5.11758     0.15640995    
     5.12108     0.15336854    
     5.12458     0.15032852    
     5.12808     0.14728977    
     5.13158     0.14425219    
     5.13508     0.14121568    
     5.13858     0.13818012    
     5.14208     0.13514540    
     5.14558     0.13211142    
     5.14908     0.12907807    
     5.15258     0.12604524    
     5.15608     0.12301283    
     5.15958     0.11998072    
     5.16308     0.11694881    
     5.16658     0.11391699    
     5.17008     0.11088515    
     5.17358     0.10785319    
     5.17708     0.10482100    
     5.18058     0.10178847    
     5.18408     0.98755503E-01
     5.18758     0.95721980E-01
     5.19108     0.92687798E-01
     5.19458     0.89652853E-01
     5.19808     0.86617035E-01
     5.20158     0.83580238E-01
     5.20508     0.80542355E-01
     5.20858     0.77503280E-01
     5.21208     0.74462905E-01
     5.21558     0.71421124E-01
     5.21908     0.68377831E-01
     5.22258     0.65332913E-01
     5.22608     0.62286270E-01
     5.22958     0.59237792E-01
     5.23308     0.56187371E-01
     5.23658     0.53134901E-01
     5.24008     0.50080275E-01
     5.24358     0.47023382E-01
     5.24708     0.43964119E-01
     5.25058     0.40902375E-01
     5.25408     0.37838043E-01
     5.25758     0.34771013E-01
     5.26108     0.31701179E-01
     5.26458     0.28628434E-01
     5.26808     0.25552666E-01
     5.27158     0.22473767E-01
     5.27508     0.19391629E-01
     5.27858     0.16306143E-01
     5.28208     0.13217198E-01
     5.28558     0.10124685E-01
     5.28908     0.70284943E-02
     5.29258     0.39285158E-02
     5.29608     0.82463908E-03
     5.29958    -0.22832464E-02
     5.30308    -0.53952520E-02
     5.30658    -0.85114894E-02
     5.31008    -0.11632068E-01
     5.31358    -0.14757102E-01
     5.31708    -0.17886703E-01
     5.32058    -0.21020983E-01
     5.32408    -0.24160055E-01
     5.32758    -0.27304032E-01
     5.33108    -0.30453027E-01
     5.33458    -0.33607155E-01
     5.33808    -0.36766531E-01
     5.34158    -0.39931267E-01
     5.34508    -0.43101480E-01
     5.34858    -0.46277284E-01
     5.35208    -0.49458797E-01
     5.35558    -0.52646133E-01
     5.35908    -0.55839409E-01
     5.36258    -0.59038745E-01
     5.36608    -0.62244257E-01
     5.36958    -0.65456061E-01
     5.37308    -0.68674277E-01
     5.37658    -0.71899025E-01
     5.38008    -0.75130425E-01
     5.38358    -0.78368594E-01
     5.38708    -0.81613656E-01
     5.39058    -0.84865730E-01
     5.39408    -0.88124940E-01
     5.39758    -0.91391407E-01
     5.40108    -0.94665251E-01
     5.40458    -0.97946600E-01
     5.40808    -0.10123558    
     5.41158    -0.10453230    
     5.41508    -0.10783691    
     5.41858    -0.11114952    
     5.42208    -0.11447025    
     5.42558    -0.11779925    
     5.42908    -0.12113662    
     5.43258    -0.12448251    
     5.43608    -0.12783705    
     5.43958    -0.13120035    
     5.44308    -0.13457256    
     5.44658    -0.13795380    
     5.45008    -0.14134421    
     5.45358    -0.14474391    
     5.45708    -0.14815305    
     5.46058    -0.15157176    
     5.46408    -0.15500017    
     5.46758    -0.15843841    
     5.47108    -0.16188663    
     5.47458    -0.16534497    
     5.47808    -0.16881355    
     5.48158    -0.17229253    
     5.48508    -0.17578203    
     5.48858    -0.17928221    
     5.49208    -0.18279320    
     5.49558    -0.18631515    
     5.49908    -0.18984820    
     5.50258    -0.19339249    
     5.50608    -0.19694818    
     5.50958    -0.20051540    
     5.51308    -0.20409431    
     5.51658    -0.20768506    
     5.52008    -0.21128779    
     5.52358    -0.21490265    
     5.52708    -0.21852980    
     5.53058    -0.22216940    
     5.53408    -0.22582158    
     5.53758    -0.22948652    
     5.54108    -0.23316436    
     5.54458    -0.23685527    
     5.54808    -0.24055940    
     5.55158    -0.24427691    
     5.55508    -0.24800796    
     5.55858    -0.25175272    
     5.56208    -0.25551134    
     5.56558    -0.25928400    
     5.56908    -0.26307086    
     5.57258    -0.26687208    
     5.57608    -0.27068784    
     5.57958    -0.27451830    
     5.58308    -0.27836364    
     5.58658    -0.28222403    
     5.59008    -0.28609964    
     5.59358    -0.28999065    
     5.59708    -0.29389723    
     5.60058    -0.29781956    
     5.60408    -0.30175783    
     5.60758    -0.30571221    
     5.61108    -0.30968288    
     5.61458    -0.31367004    
     5.61808    -0.31767386    
     5.62158    -0.32169454    
     5.62508    -0.32573225    
     5.62858    -0.32978720    
     5.63208    -0.33385958    
     5.63558    -0.33794957    
     5.63908    -0.34205737    
     5.64258    -0.34618319    
     5.64608    -0.35032722    
     5.64958    -0.35448965    
     5.65308    -0.35867070    
     5.65658    -0.36287057    
     5.66008    -0.36708946    
     5.66358    -0.37132759    
     5.66708    -0.37558515    
     5.67058    -0.37986237    
     5.67408    -0.38415945    
     5.67758    -0.38847662    
     5.68108    -0.39281408    
     5.68458    -0.39717207    
     5.68808    -0.40155080    
     5.69158    -0.40595049    
     5.69508    -0.41037137    
     5.69858    -0.41481368    
     5.70208    -0.41927763    
     5.70558    -0.42376347    
     5.70908    -0.42827142    
     5.71258    -0.43280173    
     5.71608    -0.43735463    
     5.71958    -0.44193036    
     5.72308    -0.44652917    
     5.72658    -0.45115131    
     5.73008    -0.45579702    
     5.73358    -0.46046655    
     5.73708    -0.46516017    
     5.74058    -0.46987811    
     5.74408    -0.47462066    
     5.74758    -0.47938806    
     5.75108    -0.48418057    
     5.75458    -0.48899847    
     5.75808    -0.49384203    
     5.76158    -0.49871152    
     5.76508    -0.50360721    
     5.76858    -0.50852938    
     5.77208    -0.51347831    
     5.77558    -0.51845428    
     5.77908    -0.52345759    
     5.78258    -0.52848852    
     5.78608    -0.53354737    
     5.78958    -0.53863442    
     5.79308    -0.54374998    
     5.79658    -0.54889436    
     5.80008    -0.55406785    
     5.80358    -0.55927076    
     5.80708    -0.56450342    
     5.81058    -0.56976612    
     5.81408    -0.57505920    
     5.81758    -0.58038297    
     5.82108    -0.58573776    
     5.82458    -0.59112390    
     5.82808    -0.59654172    
     5.83158    -0.60199156    
     5.83508    -0.60747375    
     5.83858    -0.61298865    
     5.84208    -0.61853660    
     5.84558    -0.62411796    
     5.84908    -0.62973307    
     5.85258    -0.63538230    
     5.85608    -0.64106601    
     5.85958    -0.64678458    
     5.86308    -0.65253836    
     5.86658    -0.65832775    
     5.87008    -0.66415311    
     5.87358    -0.67001485    
     5.87708    -0.67591333    
     5.88058    -0.68184897    
     5.88408    -0.68782215    
     5.88758    -0.69383329    
     5.89108    -0.69988279    
     5.89458    -0.70597106    
     5.89808    -0.71209852    
     5.90158    -0.71826560    
     5.90508    -0.72447271    
     5.90858    -0.73072031    
     5.91208    -0.73700881    
     5.91558    -0.74333867    
     5.91908    -0.74971034    
     5.92258    -0.75612427    
     5.92608    -0.76258091    
     5.92958    -0.76908074    
     5.93308    -0.77562423    
     5.93658    -0.78221184    
     5.94008    -0.78884407    
     5.94358    -0.79552141    
     5.94708    -0.80224434    
     5.95058    -0.80901337    
     5.95408    -0.81582901    
     5.95758    -0.82269176    
     5.96108    -0.82960216    
     5.96458    -0.83656071    
     5.96808    -0.84356797    
     5.97158    -0.85062446    
     5.97508    -0.85773073    
     5.97858    -0.86488734    
     5.98208    -0.87209485    
     5.98558    -0.87935382    
     5.98908    -0.88666483    
     5.99258    -0.89402846    
     5.99608    -0.90144530    
     5.99958    -0.90891595    
     6.00308    -0.91644102    
     6.00658    -0.92402111    
     6.01008    -0.93165685    
     6.01358    -0.93934887    
     6.01708    -0.94709780    
     6.02058    -0.95490430    
     6.02408    -0.96276901    
     6.02758    -0.97069260    
     6.03108    -0.97867574    
     6.03458    -0.98671911    
     6.03808    -0.99482340    
     6.04158     -1.0029893    
     6.04508     -1.0112176    
     6.04858     -1.0195089    
     6.05208     -1.0278639    
     6.05558     -1.0362835    
     6.05908     -1.0447684    
     6.06258     -1.0533193    
     6.06608     -1.0619369    
     6.06958     -1.0706222    
     6.07308     -1.0793758    
     6.07658     -1.0881986    
     6.08008     -1.0970913    
     6.08358     -1.1060549    
     6.08708     -1.1150901    
     6.09058     -1.1241978    
     6.09408     -1.1333788    
     6.09758     -1.1426340    
     6.10108     -1.1519644    
     6.10458     -1.1613707    
     6.10808     -1.1708540    
     6.11158     -1.1804150    
     6.11508     -1.1900549    
     6.11858     -1.1997744    
     6.12208     -1.2095747    
     6.12558     -1.2194566    
     6.12908     -1.2294211    
     6.13258     -1.2394693    
     6.13608     -1.2496022    
     6.13958     -1.2598208    
     6.14308     -1.2701261    
     6.14658     -1.2805193    
     6.15008     -1.2910013    
     6.15358     -1.3015734    
     6.15708     -1.3122366    
     6.16058     -1.3229921    
     6.16408     -1.3338410    
     6.16758     -1.3447844    
     6.17108     -1.3558236    
     6.17458     -1.3669598    
     6.17808     -1.3781942    
     6.18158     -1.3895279    
     6.18508     -1.4009624    
     6.18858     -1.4124988    
     6.19208     -1.4241384    
     6.19558     -1.4358827    
     6.19908     -1.4477328    
     6.20258     -1.4596902    
     6.20608     -1.4717563    
     6.20958     -1.4839324    
     6.21308     -1.4962200    
     6.21658     -1.5086205    
     6.22008     -1.5211354    
     6.22358     -1.5337662    
     6.22708     -1.5465144    
     6.23058     -1.5593816    
     6.23408     -1.5723693    
     6.23758     -1.5854791    
     6.24108     -1.5987126    
     6.24458     -1.6120715    
     6.24808     -1.6255574    
     6.25158     -1.6391721    
     6.25508     -1.6529173    
     6.25858     -1.6667946    
     6.26208     -1.6808060    
